"year","country","gloria_sector","gloria_sector_name","paidShare_a_md","paidShare_a_um","paidShare_a_wm","sum_verified","sum_allocatedFreeM","sum_allocatedTotal","sum_surrendered","n_installations"
2019,"Austria","59","Sawmill products",0,0.187827519688141,0.268791272395619,114029,146372,146372,114029,7
2019,"Austria","60","Pulp and paper",0.0553792904528411,0.233546595446606,0.314580529958496,1409016,1316390,1446309,1432395,22
2019,"Austria","63","Refined petroleum products",0.442766495643201,0.442766495643201,0.442766495643201,2791040,1555261,1555261,2791040,1
2019,"Austria","64","Nitrogenous fertilizers",0,0.117999873204466,0.308384510290167,1104501,973533,973533,1104501,3
2019,"Austria","66","Basic petrochemical products",0.0683208194520412,0.0683208194520412,0.0861145059697283,31911,85259,85259,35488,2
2019,"Austria","66_67_68_70","Aggregate (see variable gloria_sector)",0.210251923147034,0.195112555874036,0.345375685298438,271597,181053,211071,271597,3
2019,"Austria","69","Pharmaceuticals and medicinal products",0,0,0,57869,63529,63529,57869,1
2019,"Austria","70","Dyes, paints, glues, detergents and other chemical products",0.262450409674033,0.235221875097315,0.175424021534577,335832,435063,459072,335832,3
2019,"Austria","71","Rubber products",0.211978715505507,0.211978715505507,0.211978715505507,16162,12736,12736,16162,1
2019,"Austria","73","Clay building materials",0.283422459893048,0.258504323935929,0.225986708259867,258055,212757,212757,258055,19
2019,"Austria","73_74_75_76","Aggregate (see variable gloria_sector)",0,0.03205304608772,0.0521880133990484,234345,225130,225130,234345,5
2019,"Austria","74","Glass and other ceramics n.e.c.",0.125075710473659,0.125256245174689,0.192519629412833,198172,171102,172345,198172,6
2019,"Austria","75","Cement, lime and plaster products",0.0286288383595521,0.0721131344610015,0.0928058420752764,3427823,3254772,3347762,3427823,17
2019,"Austria","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0.193297168454362,0.204871362687188,0.324519904576811,12015528,8120671,8120671,12018698,9
2019,"Austria","78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0.440029853367284,0.382171012076387,0.417627764257751,132314,77056,102630,132314,3
2019,"Austria","85","Fabricated metal products",0.77669735045392,0.77669735045392,0.778290886420836,43309,9602,9602,43309,2
2019,"Austria","87","Motor vehicles, trailers and semi-trailers",0,0,0,24481,38267,38267,24481,3
2019,"Austria","93","Electric power generation, transmission and distribution",0.907731167050914,0.819324269057559,0.90425066584657,5189634,505724,505724,5189634,16
2019,"Austria","93_94","Aggregate (see variable gloria_sector)",0.969030778053909,0.969030778053909,0.969030778053909,5231,162,162,5231,1
2019,"Austria","94","Distribution of gaseous fuels through mains",0.52720021816851,0.501903622693191,0.691874908978763,466924,159108,170319,466924,30
2019,"Austria","103","Transport via pipeline",0.797023369320631,0.759427545550113,0.677920373474398,547079,176203,176203,547079,8
2019,"Austria","105","Air transport",0.971971587636782,0.670871497321483,0.394670187941926,3691087,2237397,2237397,3691087,7
2019,"Belgium","37","Quarrying of stone, sand and clay",0.791203990242837,0.791203990242837,0.791203990242837,27467,5735,9963,27467,1
2019,"Belgium","41_42_43_44_45","Aggregate (see variable gloria_sector)",0.64168730526484,0.519457313380755,0.377975384743539,96038,59738,59738,96038,3
2019,"Belgium","47","Cereal products",0.0799941787134957,0.185707613733427,0.308479833208926,310808,214930,214930,310808,3
2019,"Belgium","48_49","Aggregate (see variable gloria_sector)",0.504437247259885,0.602347819595646,0.653990650134342,342037,118348,236605,342037,9
2019,"Belgium","50","Food products and feeds n.e.c.",0.225757575757576,0.387685570351084,0.382730490072581,133368,82324,84957,133368,5
2019,"Belgium","51","Sugar refining; cocoa, chocolate and confectionery",0.427264936336925,0.373166538949642,0.430831928136107,324391,184633,184633,324391,5
2019,"Belgium","52_53","Aggregate (see variable gloria_sector)",0.258201648917898,0.25274525366296,0.265552625601217,101253,74365,74365,101253,3
2019,"Belgium","54","Dairy products",0.544737498229709,0.544740947840414,0.533035286109865,193929,90558,95870,193929,6
2019,"Belgium","55","Alcoholic and other  beverages",0.406361718158532,0.39714799904478,0.50449882978416,173045,100250,116125,173045,8
2019,"Belgium","57","Textiles and clothing",0.00317622950819672,0.203986488320907,0.0916257166257166,78144,76767,84782,78144,10
2019,"Belgium","59","Sawmill products",0.177461717627236,0.18611101127836,0.213496560097127,49420,73856,76636,49420,5
2019,"Belgium","60","Pulp and paper",0.155973312072511,0.164772110911747,0.233455399429004,688971,570486,570486,688971,7
2019,"Belgium","63","Refined petroleum products",0.28899816915765,0.290749162757914,0.303110190133091,6616155,4610731,4610731,6616155,4
2019,"Belgium","64","Nitrogenous fertilizers",0,0.0348948049542967,0.0354368523043222,890175,951921,951921,890175,5
2019,"Belgium","66","Basic petrochemical products",0.0440394028761667,0.166699799001488,0.241538037520593,801853,933135,968509,801853,18
2019,"Belgium","66_67_68_70","Aggregate (see variable gloria_sector)",0.0124272651704073,0.151241059464871,0.154381242836906,7526426,8046270,8200797,7526426,42
2019,"Belgium","69","Pharmaceuticals and medicinal products",0.0172533632831716,0.0891459802088085,0.0992404053968987,95314,93718,96563,95313,6
2019,"Belgium","70","Dyes, paints, glues, detergents and other chemical products",0.162601995470387,0.166620740395413,0.216155911019281,236186,186257,269640,236186,6
2019,"Belgium","72","Plastic products",0.710715782255914,0.710715782255914,0.710715782255914,26251,7594,7594,26251,1
2019,"Belgium","73","Clay building materials",0.2604264530136,0.26668040575807,0.303643764716116,505823,356881,396863,505823,22
2019,"Belgium","73_74_75_76","Aggregate (see variable gloria_sector)",0.817727511835876,0.817727511835876,0.817727511835876,3802,693,693,3802,1
2019,"Belgium","74","Glass and other ceramics n.e.c.",0.217427331957691,0.179590663606705,0.11178422979093,644760,602176,614353,644760,9
2019,"Belgium","75","Cement, lime and plaster products",0.118282865843241,0.152935725511962,0.126295715098661,6378910,5618123,5624212,6378910,13
2019,"Belgium","76","Other non-metallic mineral products n.e.c.",0.732703341208235,0.704487815711886,0.722164875422511,49407,13727,15164,49407,13
2019,"Belgium","77","Basic iron and steel",0,0,0,20957,21664,21664,20957,1
2019,"Belgium","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0.060347538921214,0.0606447993057131,0.0584743124146007,5232041,4996640,5332455,5232041,13
2019,"Belgium","78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0.0472108100406089,0.162325399749489,0.253466699081953,431895,427369,442823,431895,7
2019,"Belgium","85","Fabricated metal products",0.00941619585687382,0.00941619585687382,0.00941619585687382,9558,9468,9468,9558,1
2019,"Belgium","86","Machinery and equipment",0.365917865917866,0.365917865917866,0.365917865917866,17094,10839,10839,17094,1
2019,"Belgium","87","Motor vehicles, trailers and semi-trailers",0,0,0,32660,52267,52267,32660,2
2019,"Belgium","88","Other transport equipment",0,0,0,7601,10250,10250,7601,1
2019,"Belgium","93","Electric power generation, transmission and distribution",1,0.952391418489078,0.992354107387631,1019894,7798,7798,1019894,3
2019,"Belgium","94","Distribution of gaseous fuels through mains",0.557729051041761,0.530964878640592,0.664274193548387,173600,58282,58282,173600,9
2019,"Belgium","99","Civil engineering construction",0.765678449258837,0.739121351136465,0.756344714259631,10954,2669,3001,10954,3
2019,"Belgium","100","Wholesale and retail trade; repair of motor vehicles and motorcycles",0.513089005235602,0.513089005235602,0.513089005235602,3438,1674,1674,3438,1
2019,"Belgium","103","Transport via pipeline",0.333080424886191,0.333080424886191,0.333080424886191,2636,1758,1758,2636,1
2019,"Belgium","105","Air transport",0.923963133640553,0.705847123828294,0.638949100864275,1368314,495390,495390,1368314,13
2019,"Belgium","106","Services to transport",0.592541110840497,0.592541110840497,0.57575240855998,11729,4976,4976,11729,2
2019,"Belgium","114","Professional, scientific and technical services",0.683900523560209,0.683900523560209,0.683900523560209,7640,2415,2415,7640,1
2019,"Belgium","118","Human health and social work activities",0.607196844952376,0.607196844952376,0.706230050833432,16918,4970,4970,16918,2
2019,"Bulgaria","6_7","Aggregate (see variable gloria_sector)",0.509607360595871,0.509607360595871,0.47479633401222,3928,2063,2063,3928,2
2019,"Bulgaria","27","Gas extraction",1,1,1,20583,0,36527,20583,1
2019,"Bulgaria","47","Cereal products",0.207724977285693,0.207724977285693,0.207724977285693,47327,37496,37496,47327,1
2019,"Bulgaria","51","Sugar refining; cocoa, chocolate and confectionery",0.847507351155952,0.847507351155952,0.696948171181193,74611,22611,22611,74611,2
2019,"Bulgaria","55","Alcoholic and other  beverages",0.445064273587194,0.445064273587194,0.445064273587194,4123,2288,2288,4123,1
2019,"Bulgaria","56","Tobacco products",0,0,0,615,2251,2251,615,1
2019,"Bulgaria","57","Textiles and clothing",0.217814284049866,0.217814284049866,0.280389951256093,13335,17463,17463,13335,2
2019,"Bulgaria","59","Sawmill products",0.00742271196816651,0.00742271196816651,0.0127079785143456,7633,39429,39429,7633,2
2019,"Bulgaria","60","Pulp and paper",0.356258472661545,0.364144072087456,0.275887515184542,88083,88580,103468,88083,5
2019,"Bulgaria","63","Refined petroleum products",0,0.151256393172603,0.451039134685612,2070184,1147901,1520669,2070184,3
2019,"Bulgaria","64","Nitrogenous fertilizers",0.142594122436006,0.142594122436006,0.243982340159718,779622,828737,828737,779622,2
2019,"Bulgaria","66_67_68_70","Aggregate (see variable gloria_sector)",0.396160122079678,0.396160122079678,0.396160122079678,1711669,1033574,1033574,1711669,1
2019,"Bulgaria","69","Pharmaceuticals and medicinal products",0,0.0380194518125553,0.0214387464387464,28080,43561,43561,28080,3
2019,"Bulgaria","73","Clay building materials",0,0.166347393917231,0.240078819539914,152754,135007,168617,152754,10
2019,"Bulgaria","73_74_75_76","Aggregate (see variable gloria_sector)",0.281751824817518,0.281751824817518,0.281751824817518,2740,1968,1968,2740,1
2019,"Bulgaria","74","Glass and other ceramics n.e.c.",0.382405608581806,0.402317760253059,0.399313379344605,450904,270852,388667,450904,7
2019,"Bulgaria","75","Cement, lime and plaster products",0.402103874957771,0.437280538712472,0.0800559924994732,1912399,2432016,2512526,1912399,8
2019,"Bulgaria","77","Basic iron and steel",0.175925925925926,0.175925925925926,0.197459584295612,866,695,1660,866,2
2019,"Bulgaria","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0.0132916720632042,0.0132916720632042,0.0059635359918646,137670,145879,145879,137670,2
2019,"Bulgaria","78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0.221198063735377,0.225919995925308,0.0723455608497534,288366,648263,657759,288366,4
2019,"Bulgaria","85","Fabricated metal products",0.245219885277247,0.196535211094064,0.304918591765408,11731,8741,8741,11731,3
2019,"Bulgaria","93","Electric power generation, transmission and distribution",0.836004930601606,0.656201376058495,0.926963617139543,14453454,1124379,1124379,14453454,4
2019,"Bulgaria","94","Distribution of gaseous fuels through mains",0.562045291525771,0.519926356174728,0.816374557143192,6819360,1315264,1315430,6819360,33
2019,"Bulgaria","105","Air transport",0.367431064538809,0.367431064538809,0.553351657516662,137887,68660,68660,137887,2
2019,"CSSR/Czech Republic (1990/1991)","29","Uranium ores",0.341989813927689,0.341989813927689,0.636359371334741,21315,11792,11792,21315,2
2019,"CSSR/Czech Republic (1990/1991)","51","Sugar refining; cocoa, chocolate and confectionery",0.586647815549065,0.497630688685462,0.470211773617194,285163,151076,151076,285163,7
2019,"CSSR/Czech Republic (1990/1991)","55","Alcoholic and other  beverages",0.262124484586688,0.327145361120621,0.553837514039686,53420,46659,69860,53420,5
2019,"CSSR/Czech Republic (1990/1991)","57","Textiles and clothing",0,0,0,2680,5060,5060,2680,1
2019,"CSSR/Czech Republic (1990/1991)","59","Sawmill products",0,0.0861602753195674,0.162886885398271,21518,25540,70101,21518,3
2019,"CSSR/Czech Republic (1990/1991)","60","Pulp and paper",0.333452176646994,0.312659955185386,0.541834734384804,513186,252669,294338,513186,12
2019,"CSSR/Czech Republic (1990/1991)","62","Coke oven products",0,0,0,124800,174653,174653,124800,1
2019,"CSSR/Czech Republic (1990/1991)","63","Refined petroleum products",0.170064626288536,0.335032313144268,0.204652799021107,980700,797292,818635,980700,4
2019,"CSSR/Czech Republic (1990/1991)","64","Nitrogenous fertilizers",0.264990518939596,0.283027159563472,0.384965483037018,673437,468989,468989,673437,4
2019,"CSSR/Czech Republic (1990/1991)","66","Basic petrochemical products",0,0,0,3950,11359,11359,3950,1
2019,"CSSR/Czech Republic (1990/1991)","66_67_68_70","Aggregate (see variable gloria_sector)",0.269535911910942,0.354796706688181,0.590260599596844,3760827,1692645,1719404,3760827,11
2019,"CSSR/Czech Republic (1990/1991)","69","Pharmaceuticals and medicinal products",0.134429870220001,0.134429870220001,0.134429870220001,14409,12472,14201,14409,1
2019,"CSSR/Czech Republic (1990/1991)","70","Dyes, paints, glues, detergents and other chemical products",0.530491535794412,0.530491535794412,0.530491535794412,14709,6906,6906,14709,1
2019,"CSSR/Czech Republic (1990/1991)","71","Rubber products",0.334417564545639,0.334417564545639,0.201038802322029,16365,20498,20498,16365,2
2019,"CSSR/Czech Republic (1990/1991)","72","Plastic products",0.737830528846154,0.737830528846154,0.737830528846154,19968,5235,5235,19968,1
2019,"CSSR/Czech Republic (1990/1991)","73","Clay building materials",0.0482142857142857,0.178535569673008,0.305968078494051,360384,272008,298532,360384,24
2019,"CSSR/Czech Republic (1990/1991)","73_74_75_76","Aggregate (see variable gloria_sector)",0.0179897500261479,0.0483319006648952,0.0670729521419609,55790,55338,55338,55790,6
2019,"CSSR/Czech Republic (1990/1991)","74","Glass and other ceramics n.e.c.",0.147981576808453,0.195130466975137,0.182675238323566,721603,604643,612502,721603,21
2019,"CSSR/Czech Republic (1990/1991)","75","Cement, lime and plaster products",0.193217427156146,0.188123617147867,0.222824516180801,3913187,3059147,3099907,3913187,10
2019,"CSSR/Czech Republic (1990/1991)","76","Other non-metallic mineral products n.e.c.",0.236381931413342,0.255809299030318,0.242028265679325,110735,83934,83934,110735,3
2019,"CSSR/Czech Republic (1990/1991)","77","Basic iron and steel",0,0,0,8206,11322,11322,8206,2
2019,"CSSR/Czech Republic (1990/1991)","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0.1977044498388,0.0157774588395225,5408222,7964310,7982512,5408222,13
2019,"CSSR/Czech Republic (1990/1991)","78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0.315647626578541,0.315647626578541,0.314216636535906,45911,31485,36611,45911,2
2019,"CSSR/Czech Republic (1990/1991)","85","Fabricated metal products",0,0,0,5886,11211,11914,5886,2
2019,"CSSR/Czech Republic (1990/1991)","86","Machinery and equipment",0.410997462733904,0.410997462733904,0.189965733971011,54573,46465,46465,54573,2
